id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
OneRepublic|||Secrets (from One Night In Malibu)|||130|||2,OneRepublic,Secrets (from One Night In Malibu),"My God, amazing how we got this far
It's like wе're chasing all those stars
Driving shiny big black cars, yeah yeah yeah
And every day I see the news
The problems that we could solve
And when a situation rises
Just write it into an album
Send it straight to gold
But I don't really like my flow",OneRepublic|||Secrets (from One Night In Malibu)|||130,2,disappointment,disapproval,annoyance,"[{'label': 'disappointment', 'score': 0.6212272047996521}, {'label': 'disapproval', 'score': 0.46486032009124756}, {'label': 'annoyance', 'score': 0.20867709815502167}, {'label': 'neutral', 'score': 0.07821302860975266}, {'label': 'sadness', 'score': 0.031837206333875656}, {'label': 'realization', 'score': 0.017748383805155754}]"
OneRepublic|||Secrets (from One Night In Malibu)|||130|||3,OneRepublic,Secrets (from One Night In Malibu),"So tell me what you want to hear
Something that will light those ears
I'm sick of all the insincere
I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away
Woo, ooh",OneRepublic|||Secrets (from One Night In Malibu)|||130,3,annoyance,curiosity,disappointment,"[{'label': 'neutral', 'score': 0.3035707175731659}, {'label': 'annoyance', 'score': 0.2813464403152466}, {'label': 'curiosity', 'score': 0.10909159481525421}, {'label': 'disappointment', 'score': 0.06866250187158585}, {'label': 'anger', 'score': 0.06720376759767532}, {'label': 'desire', 'score': 0.026396865025162697}]"
OneRepublic|||Secrets (from One Night In Malibu)|||130|||4,OneRepublic,Secrets (from One Night In Malibu),"Got no reason, got no shame
Got no family I can blame
Just don't let me disappear
I'ma tell you everything",OneRepublic|||Secrets (from One Night In Malibu)|||130,4,annoyance,anger,disapproval,"[{'label': 'neutral', 'score': 0.5652878284454346}, {'label': 'annoyance', 'score': 0.280762642621994}, {'label': 'anger', 'score': 0.16911493241786957}, {'label': 'disapproval', 'score': 0.029182620346546173}, {'label': 'disappointment', 'score': 0.019043708220124245}, {'label': 'approval', 'score': 0.017357412725687027}]"
OneRepublic|||Secrets (from One Night In Malibu)|||130|||5,OneRepublic,Secrets (from One Night In Malibu),"Tell me what you want to hear
Something that'll light those ears
I'm sick of all the insincere
I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away
Tell me what you want to hear
Something that will light those ears
I'm sick of all the insincere, yeah
I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets",OneRepublic|||Secrets (from One Night In Malibu)|||130,5,annoyance,anger,disapproval,"[{'label': 'annoyance', 'score': 0.5119186043739319}, {'label': 'neutral', 'score': 0.2538062334060669}, {'label': 'anger', 'score': 0.1309071034193039}, {'label': 'disapproval', 'score': 0.07223989069461823}, {'label': 'disappointment', 'score': 0.05149340629577637}, {'label': 'approval', 'score': 0.042494118213653564}]"
OneRepublic|||Secrets (from One Night In Malibu)|||130|||6,OneRepublic,Secrets (from One Night In Malibu),"Tell me what you want to hear
Something that will light those ears
I'm sick of all the insincere
I'm gonna give all my secrets away
This time
Don't need another perfect lie
Don't care if critics ever jump in line
I'm gonna give all my secrets away
<\Lyric>```",OneRepublic|||Secrets (from One Night In Malibu)|||130,6,annoyance,disappointment,anger,"[{'label': 'neutral', 'score': 0.37110960483551025}, {'label': 'annoyance', 'score': 0.32703015208244324}, {'label': 'disappointment', 'score': 0.06202111765742302}, {'label': 'anger', 'score': 0.06189746409654617}, {'label': 'disapproval', 'score': 0.03488963842391968}, {'label': 'curiosity', 'score': 0.03199920430779457}]"
OneRepublic|||Distance (from One Night In Malibu)|||131|||0,OneRepublic,Distance (from One Night In Malibu),"```
<Artist name> OneRepublic <\Artist>
<Song title> Distance (from One Night In Malibu) <\Song title>
<Lyric> 
I don't wanna only call your name when I'm brokenhearted, yeah
I already know how much I've got to lose, oh yeah
I don't wanna have to crash and burn to be where we started, yeah
I don't wanna ever need a map to you, oh yeah",OneRepublic|||Distance (from One Night In Malibu)|||131,0,disapproval,sadness,disappointment,"[{'label': 'disapproval', 'score': 0.2759566009044647}, {'label': 'sadness', 'score': 0.18577858805656433}, {'label': 'disappointment', 'score': 0.18365448713302612}, {'label': 'neutral', 'score': 0.1535327285528183}, {'label': 'annoyance', 'score': 0.10342749953269958}, {'label': 'approval', 'score': 0.07240013033151627}]"
OneRepublic|||Distance (from One Night In Malibu)|||131|||1,OneRepublic,Distance (from One Night In Malibu),"I've run so far, been so high
I'll chase the sun 'til our time",OneRepublic|||Distance (from One Night In Malibu)|||131,1,excitement,approval,desire,"[{'label': 'excitement', 'score': 0.4218307137489319}, {'label': 'neutral', 'score': 0.22673937678337097}, {'label': 'approval', 'score': 0.11069624871015549}, {'label': 'desire', 'score': 0.08932454884052277}, {'label': 'optimism', 'score': 0.054735682904720306}, {'label': 'admiration', 'score': 0.05399096757173538}]"
OneRepublic|||Distance (from One Night In Malibu)|||131|||2,OneRepublic,Distance (from One Night In Malibu),"But I ain't gonna keep my distance from you
Yeah, I already know what distance can do
If I let you get away, bury me today
Yeah, I ain't gonna keep my distance from you (Oh, yeah)",OneRepublic|||Distance (from One Night In Malibu)|||131,2,anger,approval,annoyance,"[{'label': 'neutral', 'score': 0.573122501373291}, {'label': 'anger', 'score': 0.13039623200893402}, {'label': 'approval', 'score': 0.12288247048854828}, {'label': 'annoyance', 'score': 0.09941726177930832}, {'label': 'disapproval', 'score': 0.03698766604065895}, {'label': 'caring', 'score': 0.01874639466404915}]"
OneRepublic|||Distance (from One Night In Malibu)|||131|||3,OneRepublic,Distance (from One Night In Malibu),"I'm so good at walls, good at lies, putting up my fences, yeah
I'm human as it gets when it comes to you, oh, yeah
Looking in the mirror, seeing a man with a million faces, oh
But every single one, they know the truth",OneRepublic|||Distance (from One Night In Malibu)|||131,3,admiration,approval,realization,"[{'label': 'admiration', 'score': 0.5448903441429138}, {'label': 'approval', 'score': 0.4622442424297333}, {'label': 'neutral', 'score': 0.14021188020706177}, {'label': 'realization', 'score': 0.038600191473960876}, {'label': 'optimism', 'score': 0.009816428646445274}, {'label': 'pride', 'score': 0.007323295343667269}]"
OneRepublic|||Distance (from One Night In Malibu)|||131|||4,OneRepublic,Distance (from One Night In Malibu),"But I ain't gonna keep my distance from you
Yeah, I already know what distance can do
If I let you get away, bury me today
Yeah, I ain't gonna keep my distance from you, oh yeah
Oh yeah",OneRepublic|||Distance (from One Night In Malibu)|||131,4,approval,anger,annoyance,"[{'label': 'neutral', 'score': 0.623818576335907}, {'label': 'approval', 'score': 0.1323954463005066}, {'label': 'anger', 'score': 0.07915996760129929}, {'label': 'annoyance', 'score': 0.07789146900177002}, {'label': 'disapproval', 'score': 0.030003754422068596}, {'label': 'caring', 'score': 0.013426769524812698}]"
OneRepublic|||Distance (from One Night In Malibu)|||131|||5,OneRepublic,Distance (from One Night In Malibu),"I ain't gonna keep my distance from you
Yeah, I already know what distance can do
If I let you get away, bury me today
Yeah, I ain't gonna keep my distance from you (Oh, yeah)
<\Lyric>```",OneRepublic|||Distance (from One Night In Malibu)|||131,5,anger,approval,annoyance,"[{'label': 'neutral', 'score': 0.5526374578475952}, {'label': 'anger', 'score': 0.15029868483543396}, {'label': 'approval', 'score': 0.1322759985923767}, {'label': 'annoyance', 'score': 0.10074056684970856}, {'label': 'disapproval', 'score': 0.03435613214969635}, {'label': 'caring', 'score': 0.021429166197776794}]"
OneRepublic|||Counting Stars (from One Night In Malibu)|||132|||0,OneRepublic,Counting Stars (from One Night In Malibu),"```
<Artist name> OneRepublic <\Artist>
<Song title> Counting Stars (from One Night In Malibu) <\Song title>
<Lyric> 
Lately, I've been, I've been losing sleep
Dreaming about the things that we could be
But baby, I've been, I've been praying hard
Said no more counting dollars, we'll be counting stars
Yeah, we'll be counting stars",OneRepublic|||Counting Stars (from One Night In Malibu)|||132,0,sadness,desire,disappointment,"[{'label': 'neutral', 'score': 0.3052421808242798}, {'label': 'sadness', 'score': 0.2393648773431778}, {'label': 'desire', 'score': 0.1647210419178009}, {'label': 'disappointment', 'score': 0.14196987450122833}, {'label': 'optimism', 'score': 0.0281818900257349}, {'label': 'nervousness', 'score': 0.0272531658411026}]"
OneRepublic|||Counting Stars (from One Night In Malibu)|||132|||1,OneRepublic,Counting Stars (from One Night In Malibu),"I see this life, like a swinging vine
Swing my heart across the line
And in my face is flashing signs
Seek it out and ye' shall find
Old, but I'm not that old
Young, but I'm not that bold
And I don't think the world is sold
On just doing what we're told",OneRepublic|||Counting Stars (from One Night In Malibu)|||132,1,disapproval,approval,realization,"[{'label': 'neutral', 'score': 0.835796594619751}, {'label': 'disapproval', 'score': 0.08237870037555695}, {'label': 'approval', 'score': 0.07677733153104782}, {'label': 'realization', 'score': 0.031025748699903488}, {'label': 'annoyance', 'score': 0.013019289821386337}, {'label': 'optimism', 'score': 0.008321828208863735}]"
OneRepublic|||Counting Stars (from One Night In Malibu)|||132|||2,OneRepublic,Counting Stars (from One Night In Malibu),"I feel something so right doing the wrong thing
I feel something so wrong doing the right thing
I couldn't lie, couldn't lie, couldn't lie
Everything that kills me makes me feel alive",OneRepublic|||Counting Stars (from One Night In Malibu)|||132,2,disappointment,sadness,approval,"[{'label': 'disappointment', 'score': 0.29073792695999146}, {'label': 'sadness', 'score': 0.25370845198631287}, {'label': 'approval', 'score': 0.21329699456691742}, {'label': 'realization', 'score': 0.19154661893844604}, {'label': 'annoyance', 'score': 0.10140902549028397}, {'label': 'neutral', 'score': 0.04575926810503006}]"
OneRepublic|||Counting Stars (from One Night In Malibu)|||132|||3,OneRepublic,Counting Stars (from One Night In Malibu),"Lately, I've been, I've been losing sleep
Dreaming about the things that we could be
But baby, I've been, I've been praying hard
Said no more counting dollars, we'll be counting stars
Lately, I've been, I've been losing sleep
Dreaming about the things that we could be
But baby, I've been, I've been praying hard
Said no more counting dollars, we'll be, we'll be counting stars",OneRepublic|||Counting Stars (from One Night In Malibu)|||132,3,sadness,disappointment,desire,"[{'label': 'sadness', 'score': 0.37927746772766113}, {'label': 'neutral', 'score': 0.3201165199279785}, {'label': 'disappointment', 'score': 0.1803746521472931}, {'label': 'desire', 'score': 0.1218307688832283}, {'label': 'nervousness', 'score': 0.023355327546596527}, {'label': 'annoyance', 'score': 0.018964609131217003}]"
OneRepublic|||Counting Stars (from One Night In Malibu)|||132|||4,OneRepublic,Counting Stars (from One Night In Malibu),"I feel your love and I feel it burn
Down this river, every turn
Hope is our four-letter word
Make that money, watch it burn
Old, but I'm not that old
Young, but I'm not that bold
And I don't think the world is sold
On just doing what we're told",OneRepublic|||Counting Stars (from One Night In Malibu)|||132,4,love,caring,approval,"[{'label': 'neutral', 'score': 0.5489521026611328}, {'label': 'love', 'score': 0.22025229036808014}, {'label': 'caring', 'score': 0.06712327152490616}, {'label': 'approval', 'score': 0.06208694726228714}, {'label': 'disapproval', 'score': 0.040400344878435135}, {'label': 'optimism', 'score': 0.031885530799627304}]"
OneRepublic|||Counting Stars (from One Night In Malibu)|||132|||5,OneRepublic,Counting Stars (from One Night In Malibu),"I feel something so wrong doing the right thing
I couldn't lie, couldn't lie, couldn't lie
Everything that drowns me makes me wanna fly",OneRepublic|||Counting Stars (from One Night In Malibu)|||132,5,disappointment,annoyance,sadness,"[{'label': 'disappointment', 'score': 0.5758055448532104}, {'label': 'annoyance', 'score': 0.2456711381673813}, {'label': 'sadness', 'score': 0.1409962773323059}, {'label': 'disapproval', 'score': 0.12585078179836273}, {'label': 'realization', 'score': 0.06011156365275383}, {'label': 'neutral', 'score': 0.054056890308856964}]"
OneRepublic|||Counting Stars (from One Night In Malibu)|||132|||6,OneRepublic,Counting Stars (from One Night In Malibu),"Take that money, watch it burn
Sink in the river the lessons I learned
Take that money, watch it burn
Sink in the river the lessons I learned
Take that money, watch it burn
Sink in the river the lessons I learned
Take that money, watch it burn
Sink in the river the lessons I learned",OneRepublic|||Counting Stars (from One Night In Malibu)|||132,6,realization,approval,sadness,"[{'label': 'neutral', 'score': 0.4593488276004791}, {'label': 'realization', 'score': 0.39897629618644714}, {'label': 'approval', 'score': 0.046366557478904724}, {'label': 'sadness', 'score': 0.0321386493742466}, {'label': 'disappointment', 'score': 0.031785428524017334}, {'label': 'embarrassment', 'score': 0.03125438094139099}]"
OneRepublic|||Counting Stars (from One Night In Malibu)|||132|||7,OneRepublic,Counting Stars (from One Night In Malibu),Everything that kills me makes me feel alive,OneRepublic|||Counting Stars (from One Night In Malibu)|||132,7,sadness,disappointment,annoyance,"[{'label': 'sadness', 'score': 0.47429022192955017}, {'label': 'neutral', 'score': 0.14377252757549286}, {'label': 'disappointment', 'score': 0.11676785349845886}, {'label': 'annoyance', 'score': 0.047519925981760025}, {'label': 'realization', 'score': 0.040957409888505936}, {'label': 'joy', 'score': 0.025498434901237488}]"
OneRepublic|||Counting Stars (from One Night In Malibu)|||132|||8,OneRepublic,Counting Stars (from One Night In Malibu),"Take that money, watch it burn
Sink in the river the lessons I've learned
Take that money, watch it burn
Sink in the river the lessons I've learned
Take that money, watch it burn
Sink in the river the lessons I've learned
Take that money, watch it burn
Sink in the river the lessons I've learned
<\Lyric>```",OneRepublic|||Counting Stars (from One Night In Malibu)|||132,8,realization,approval,disappointment,"[{'label': 'neutral', 'score': 0.45109549164772034}, {'label': 'realization', 'score': 0.41339752078056335}, {'label': 'approval', 'score': 0.05981263518333435}, {'label': 'disappointment', 'score': 0.03178019821643829}, {'label': 'embarrassment', 'score': 0.027452882379293442}, {'label': 'annoyance', 'score': 0.02678169496357441}]"
