id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Lupe Fiasco|||N.E.R.D.|||181|||0,Lupe Fiasco,N.E.R.D.,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> N.E.R.D. <\Song title>
<Lyric> 
Too many best-rappers, not enough best-rhymes, though
Guess I'm delusional, used to doing it all the time, so
Maybe I'm just jaded, out of touch and unrelated
Unable to connect greatness based on the person who makes it
Or maybe I just hate it
And that would make me hater
Maybe it is great but that don't mean it's greater
Having your profile raised doesn't make you a raiser
Being ambiguous with assertions, isn't making you safer
What you mean, though?
Line us up, paddling us on the back
Like we steamboat, you president of the frat
You goin' sling toast, like you Ringo
And you think Doc Holliday's
Just goin' tolerate and too sick to let that thing go
It's just a matter of returns
Ashes to ashes, scattered them from the urns
To start a fire shaky to gather them from the burned
And reassemble these ashes, the blackness is something firm
Then moving blackness backwards in the bread of some other shit
Any deep we spreadin' wheat seeds from a bucket shit
McDonald had a farm and he lovin' it
Rolls Royce of the scented voice against the arms of the government
Artists gettin' robbed for their publishing
By dirty Jewish execs that think his alms from the covenant
I'll retire when I'm tired, that's a Firestone death
Easy to say when nobody's there, like a microphone check
They wanna hear what I'm gon' say before the microphone check
Make me sign an NDA before the microphone test
'Less you face that type of faith, institutional opposition
Then with all due respect, you are not my competition
Nah",Lupe Fiasco|||N.E.R.D.|||181,0,disapproval,annoyance,confusion,"[{'label': 'disapproval', 'score': 0.4147679805755615}, {'label': 'neutral', 'score': 0.33402958512306213}, {'label': 'annoyance', 'score': 0.30910155177116394}, {'label': 'confusion', 'score': 0.0853719562292099}, {'label': 'disappointment', 'score': 0.042824119329452515}, {'label': 'anger', 'score': 0.041413985192775726}]"
Lupe Fiasco|||It’s Not Design|||182|||0,Lupe Fiasco,It’s Not Design,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> It’s Not Design <\Song title>
<Lyric> 
Oh no
Yeah, yeah, yeah, oh",Lupe Fiasco|||It’s Not Design|||182,0,realization,approval,surprise,"[{'label': 'neutral', 'score': 0.6127422451972961}, {'label': 'realization', 'score': 0.08345873653888702}, {'label': 'approval', 'score': 0.0833040103316307}, {'label': 'surprise', 'score': 0.0353088453412056}, {'label': 'excitement', 'score': 0.03154013678431511}, {'label': 'joy', 'score': 0.010068216361105442}]"
Lupe Fiasco|||It’s Not Design|||182|||1,Lupe Fiasco,It’s Not Design,"What if I said, love was a lie though?
It was more like hate with a eye closed
And the other eye, had the eye rolled
That's contempt and ignorance, I know
But what do I know?
Only thing that I seen was the inside, of a blindfold
And you just as blind as me
So how I look? Askin' you where do I go
Eye and I keep high hope alive though
That love's not a lie it just likes to lie low
Likes to hide right there in plain sight
And you got to find it with your eyes, closed
And in the dark, you see the part
Of your partner that's the heart
If you die, it's like apartheid, we can bring it back to the, start",Lupe Fiasco|||It’s Not Design|||182,1,curiosity,optimism,confusion,"[{'label': 'neutral', 'score': 0.4554135203361511}, {'label': 'curiosity', 'score': 0.2166692167520523}, {'label': 'optimism', 'score': 0.15062113106250763}, {'label': 'confusion', 'score': 0.12204005569219589}, {'label': 'disapproval', 'score': 0.04315080866217613}, {'label': 'approval', 'score': 0.026994910091161728}]"
Lupe Fiasco|||It’s Not Design|||182|||2,Lupe Fiasco,It’s Not Design,"It's not designed to make you feel that way now, baby (oh no)
No, it's not designed to make you feel love
It's not designed to make you feel that way now, baby (oh no)
Oh no, yeah",Lupe Fiasco|||It’s Not Design|||182,2,disapproval,annoyance,anger,"[{'label': 'disapproval', 'score': 0.7264910340309143}, {'label': 'neutral', 'score': 0.09745141863822937}, {'label': 'annoyance', 'score': 0.08474931120872498}, {'label': 'anger', 'score': 0.07455426454544067}, {'label': 'love', 'score': 0.04160362854599953}, {'label': 'caring', 'score': 0.032296668738126755}]"
Lupe Fiasco|||It’s Not Design|||182|||3,Lupe Fiasco,It’s Not Design,"On second thought, leave apartheid in the grave
But the heart part, that can be saved
The hard part's makin' sure it don't break
Into little sharp pieces that are hard to replace
Hard to find spare arteries these days
In decent shape and know things'll decay
And at these rates you're gon' need to be paid
Like three-ty ways just to see D. Wade
To the place that sells these parts
That you couldn't keep safe from the stee-art
So why would we waste our art on your mistake
When you was drivin' reckless? Didn't pump the brakes
Hate to have to shoot you down
A fine runnin' heart makes a soothin' sound
It's junkyard love in your future, pal
Didn't appreciate it then, bet you do, now",Lupe Fiasco|||It’s Not Design|||182,3,disapproval,annoyance,disappointment,"[{'label': 'neutral', 'score': 0.6262388825416565}, {'label': 'disapproval', 'score': 0.09012752026319504}, {'label': 'annoyance', 'score': 0.07233045995235443}, {'label': 'disappointment', 'score': 0.05100440979003906}, {'label': 'caring', 'score': 0.04732154682278633}, {'label': 'optimism', 'score': 0.037340544164180756}]"
Lupe Fiasco|||It’s Not Design|||182|||4,Lupe Fiasco,It’s Not Design,"It's not designed to make you feel that way now, baby (oh no)
On no no!
It's not designed to make you feel that way now, baby (oh no)
Oh oh oh, yeah, hey baby
It's not designed to make you feel that way now, baby (oh no)
Noooo baby
It's not designed to make you feel that way now, baby (oh no)
Never gonna make you feel, nooo, babe",Lupe Fiasco|||It’s Not Design|||182,4,disapproval,annoyance,anger,"[{'label': 'disapproval', 'score': 0.6506666541099548}, {'label': 'neutral', 'score': 0.30218297243118286}, {'label': 'annoyance', 'score': 0.07105439156293869}, {'label': 'anger', 'score': 0.025891616940498352}, {'label': 'approval', 'score': 0.023216180503368378}, {'label': 'realization', 'score': 0.0175493061542511}]"
Lupe Fiasco|||It’s Not Design|||182|||5,Lupe Fiasco,It’s Not Design,"And in the futuristic
Love will be reduced to physics
Computer digits made by robots
That use statistics, algorithms and group logistics
The mood-resistant
Downloadable thing that's used specific
Easily updated with few commitments
Can find its way home if you forget it
Say, maybe on a starship tour
Heard a knock at your starship door
It was the girl that you had met at the starship bar
Had a dance on the starship floor
But then you got starship sick
So you had to run to the starship store
And then you got those starship pills
But when you back, she wasn't there no more
She says, ""Hope you got a starsuit at the starship store
Maybe we can take a trip
To take a look at the stars around parsec 4""
And it was the most beautiful thing
You both had ever seen in your lives before
And she pulled out her love
So you reached down in your starsuit for
But your pockets empty now the moments passed
And it'll probably never happen like this again
I guess it didn't work out for you in the, end",Lupe Fiasco|||It’s Not Design|||182,5,disappointment,optimism,sadness,"[{'label': 'disappointment', 'score': 0.44300106167793274}, {'label': 'neutral', 'score': 0.2744424641132355}, {'label': 'optimism', 'score': 0.17437511682510376}, {'label': 'sadness', 'score': 0.07553969323635101}, {'label': 'disapproval', 'score': 0.04223492369055748}, {'label': 'desire', 'score': 0.028427721932530403}]"
Lupe Fiasco|||It’s Not Design|||182|||6,Lupe Fiasco,It’s Not Design,"It's not designed to make you feel that way now, baby (oh no)
On no no, yeah a-yeah
It's not designed to make you feel that way now, baby (oh no)
Not designed! Not designed baby! Hoo, hoo baby
It's not designed to make you feel that way, now, baby (oh no)
It's not designed to make you feel that way, now, baby (oh no)
Not designed! Not designed! No no no no no no no oh",Lupe Fiasco|||It’s Not Design|||182,6,disapproval,annoyance,anger,"[{'label': 'disapproval', 'score': 0.7000443935394287}, {'label': 'neutral', 'score': 0.25417834520339966}, {'label': 'annoyance', 'score': 0.1073179617524147}, {'label': 'anger', 'score': 0.0388132780790329}, {'label': 'disappointment', 'score': 0.017372244969010353}, {'label': 'approval', 'score': 0.01666439138352871}]"
Lupe Fiasco|||It’s Not Design|||182|||7,Lupe Fiasco,It’s Not Design,"Oh oh
No no, baby
Hoo hoo, ahh, baby
<\Lyric>```",Lupe Fiasco|||It’s Not Design|||182,7,surprise,disapproval,realization,"[{'label': 'neutral', 'score': 0.23800094425678253}, {'label': 'surprise', 'score': 0.23373985290527344}, {'label': 'disapproval', 'score': 0.07104847580194473}, {'label': 'realization', 'score': 0.06976252049207687}, {'label': 'disappointment', 'score': 0.060088738799095154}, {'label': 'sadness', 'score': 0.038494501262903214}]"
Lupe Fiasco|||THE LION’S DEEN|||183|||0,Lupe Fiasco,THE LION’S DEEN,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> THE LION’S DEEN <\Song title>
<Lyric> 
Drill music, pop that pill music, kill music
Desecrating the temples in the ghetto
Funeral processionals increase their frequency
Because we can't break the spell of Geppetto
No one knows
And scrolls of obituaries contain more words than dictionaries
That will define how lions in Zion became alley cats
Who traded their baseball bats for gats that spat
Blood of the people across steeples
And concrete jungles that turn playgrounds into graveyards
That buriеd generations of Black and Brown men who lеft their post
Because they were misguided by ghosts in the land of the living
Ready, aim, fire
Wanna be the block, but can't buy the block, bulldozin' the block
Makin' the Red Sea choke on bones of drones
Sent by PPP loans to see how you spent the money
Left, left, right, left
To figure it out while the ancestors watch and aid those who call out to them
Through altars, pay phones, saxophones, bottles of liquor, glasses of water
The sum of a son and a daughter equals new life, the holy trinity
He was a baby boy, but he was kin to me
Born to Basimah in hands of the lion who said
""Store your water in the basement, because one day, it will be scarce and polluted""
He said, ""One day, grocery stores will be baren
Learn how to grow your own food and don't get caught starin'
Down the barrel of a gun
Learn how to run underground drills in Zion""
To be reborn lest you be scorned by the ways of the wicked
Who pillage our communities and natural resources for profit
He said, ""My children, each of you are prophets""
Don't let money be the sum of your deeds
Pull the weeds from your mind
Look to the front, the side, and behind
You each have blades that will drill a new earth
Manifest the new world that Columbus thought he found
Band together to reverse the weather to unite the seeds of the oppressed
Stand together and work righteously to be blessed
For generations to come
Drill down, Zion is in you",Lupe Fiasco|||THE LION’S DEEN|||183,0,annoyance,approval,realization,"[{'label': 'neutral', 'score': 0.9536567330360413}, {'label': 'annoyance', 'score': 0.027678336948156357}, {'label': 'approval', 'score': 0.020249467343091965}, {'label': 'realization', 'score': 0.0096599655225873}, {'label': 'disapproval', 'score': 0.007435696665197611}, {'label': 'disappointment', 'score': 0.005534397903829813}]"
Lupe Fiasco|||Of|||184|||0,Lupe Fiasco,Of,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Of <\Song title>
<Lyric> 
Young peerer over Dilla
Behind the mic like the wheel of a vehicular killer
The threading, put it together like a three minutes to wedding
In less than three minutes of meddling, over melody and grand piano peddlings
I do represent the mind like IQs, intelligent signs in our kinds of haiku
Cobra Kai turn high top fade to Caillou, who inspect a man stance and fight the kaiju
Way beyond a hundred kicks, breaking bottom bricks and he on number six
This is that “there should be a name for it”
Hideo should go and make a game for it
Mama should make you change for it
Kinda rap that sends jaguars running back into the rain forest
Plans over panic, when Superman scans deadpan over planets
Make the fat man hand over the ham jam and lamb and Spam sandwich
A face black eyes and hand-to-hand damage
Make ‘em believe you can manage to have swam the span, fam
It's Sesame the bird big, and the master plan mammoth
Yeah!
(Pharaoh)",Lupe Fiasco|||Of|||184,0,approval,annoyance,realization,"[{'label': 'neutral', 'score': 0.9596661925315857}, {'label': 'approval', 'score': 0.016137391328811646}, {'label': 'annoyance', 'score': 0.011821762658655643}, {'label': 'realization', 'score': 0.008452218025922775}, {'label': 'fear', 'score': 0.0034526423551142216}, {'label': 'disappointment', 'score': 0.0032554420176893473}]"
Lupe Fiasco|||Dead Presidents Freestyle|||186|||0,Lupe Fiasco,Dead Presidents Freestyle,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Dead Presidents Freestyle <\Song title>
<Lyric> 
No question, you ain't gotta A-S-K
I fly through, pocket full of J-F-Ks
I rise to, the occasion like toast
With totes on the waist
And I flood your watch flooded like a basement man
You and my main foes fold like clean clothes
Sub-machine holes the size of Shaq rings in between your eyes like nose
Pinky mac ring like the song that Peedi Crack sings, I Propose
Don't make me stand up, told you
You ain't gotta have your hands up
I was like, screw paper
Then I ran round touched money, changed my mind
Mind on my change so I tucked money hands down
Now, in addition to the semi
There's paper on the waist like Henry
And niggas ain't seeing what I'm keeping concealed
They wanna be it, chill; you would leak it if the secret's revealed
Peep it, might leak it to polices and squeal
Then you gotta hide money like
Fresh or witness protect
Went from, best to business exec in less than 4!
You can get it in the chest like Fresh
Anything not next to Tec is hidden in the floor
So act like you Denzel or Rudy Ray Moore
Wait, there's more:
Let me catch you tappin' my floor like Savion or Morse
Hope you like the sound of hollow, I got more
I black out like DOS, how you gonna back out
There's no back doors, like Porsche
Or course, it's the Boss, Tony Danza of Stanza
Springsteen of sixteens
It's nothin' sweet, it's Lupe
I am White people's Kool-Aid, it's mean
The baller with the goggles like Kareem
From Chicago with the models on the scene
Duck fellas
Better get down like duck feathers
A rhyme or a crushed pepper
A grinder yeah that's much better
You a, dice game I'm a casino man
Hustler for life, you hear the lingo and
Find me covered in ice like Encino Man
Only one missin' is Pacino, man
Get it, ha ha",Lupe Fiasco|||Dead Presidents Freestyle|||186,0,amusement,annoyance,joy,"[{'label': 'neutral', 'score': 0.6675114035606384}, {'label': 'amusement', 'score': 0.3704366385936737}, {'label': 'annoyance', 'score': 0.02662738226354122}, {'label': 'joy', 'score': 0.017251022160053253}, {'label': 'approval', 'score': 0.012893258593976498}, {'label': 'optimism', 'score': 0.010074924677610397}]"
