id,artist_name,song_title,lyrics,parent_id,chunk_order,
Lupe Fiasco|||National Anthem|||173|||1,Lupe Fiasco,National Anthem,"Your attention, please! Your attention, I need it
So I can sit you in a position from which I see it
Where I'm seated is scenic
Heavy-weighter, slim as the Machinist, so bulimic
Which means you somewhere in between it
I take it back for you like the Wyld Stallyns of San Dimas
I'm in the market for low-mile 360 Modena annd a good organic cleaners
My car always a winner
Your car's always pitted?”we should call it"" Stanley Steamers""
Most of my friends in gangs
My new nickname is Genghis Khan??But without the 'Ye, but his last name's my side
I ride with the meanest
I'm armed to the teeth
You're Venus, and you've never been to the dentist
School of Hard Knocks, I dean it
I done it, as well as a celebrated alumnus
I donate to the campus, and my name's on the arenas
But you can't bring it to my court?”not even with subpoenas
'Cause you can't play my sport, but you can still cheerlead us
And you can't sit there?”that section's for the seniors
And the sexy seÃ±oritas, so, just move up to the bleachers
How you gonna school me when I grew up with your teachers?
I know that you can't hear me 'cause I blew up all the speakers
And the power line is hanging 'cause I threw up all the sneakers
I ate up the imposters and I chewed through all the pizzas
I blacked out with a black card and I maxed out all the Visas, ugh
Accreditation so prestigious
Just walk across my stage?”your life will be completed
Don't need financial aid, 'cause this is just some free shit
You been properly prepared, throw your hats up in the air
I'm red hot, Chilly?”I'm Anthony Kiedis
My spirit smells teenage, and Chi-Town's feeling excellent
We hit them with the President?”see, we set the precedent
I don't feel I'm best, I just feel I'm better than...",Lupe Fiasco|||National Anthem|||173,1,
Lupe Fiasco|||National Anthem|||173|||2,Lupe Fiasco,National Anthem,"Everyone
Everyone around here
Everyone is so near
It's holding on
It's holding on",Lupe Fiasco|||National Anthem|||173,2,
Lupe Fiasco|||National Anthem|||173|||3,Lupe Fiasco,National Anthem,"See I don't disagree, this is just a grievance
This ain't dissing; this is civil disobedience
How you gon' make hip-hop without all the ingredients?
Lot of mouths to feed, plus, a lot of greediness
And that greed outshines the neediness
What niggas need is some ""question the authority and tune out all the TV"" shit
And we be this
So I give 'em more?”you see, I did it for...",Lupe Fiasco|||National Anthem|||173,3,
Lupe Fiasco|||National Anthem|||173|||4,Lupe Fiasco,National Anthem,"Everyone
Everyone is so near
Everyone has got the fear
It's holding on
It's holding on",Lupe Fiasco|||National Anthem|||173,4,
Lupe Fiasco|||National Anthem|||173|||5,Lupe Fiasco,National Anthem,"Yeah, I am back up on the airwaves
Feeling like a Soldier, and I ain't talking where the Bears play
Flair?”look how I Fred Astaire down the staircase
It's finna be a hair-raising tortoise-versus-hare race
So you should hang around here, like some earrings
I know attention's all about how you pair things
So, when I want them to hear me out
I just sit them next to some pictures of Rosa splitting with her titties out
And what's written on her titties is what it's really about
Then, her vagina is some poor kids from China
Nipples, nuclear missiles
Ass is a daughter without a dad
Back is like Afghanistan, Iraq
Health care hair, drive-by thighs
Education lips, HIV eyes
Environment feet; justice get her so wet
Brains get you brains, you can fuck her if you protest
But before you bust in her face
Finish listening to the tape: Enemy of the State
<\Lyric>```",Lupe Fiasco|||National Anthem|||173,5,
Lupe Fiasco|||City of the Year|||174|||0,Lupe Fiasco,City of the Year,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> City of the Year <\Song title>
<Lyric> 
Say these niggas ain't ridin' on low, oh
Push Benz through the bitch, ayy, and a nigga gotta go, oh
DROGAS, I need a trophy for this shit, dawg
I need a trophy for this shit",Lupe Fiasco|||City of the Year|||174,0,
Lupe Fiasco|||City of the Year|||174|||1,Lupe Fiasco,City of the Year,"City of the year, city of the year, that's where I'm from
City of the year, city of the year, they don't want none
City of the year, city of the year, them hoes can't come
Go hard or go home, I'm turnt up in the 'Go zone
City of the year",Lupe Fiasco|||City of the Year|||174,1,
Lupe Fiasco|||City of the Year|||174|||2,Lupe Fiasco,City of the Year,"Ayy, born in the middle of the West
Lil' nigga, livin' in the middle of death
Raised 'round killers, that's why little impress
I'm sorry white folks, if it sound I'm a little oppressed
And I'm sorry, my niggas, but I think you the best
You don't need no Khaled, 'cause that's on me, valid
Let me push my brother, we don't need no malice
Niggas raised in the projects, now they gon' need a palace
Niggas want JJ's, don't eat salads
Fourteen with a AK, and he'll let a nigga have it (raaah raaah)
Fireworks in K-Town, man it's so tragic
Fireworks on the lakefront, shit look like Magic",Lupe Fiasco|||City of the Year|||174,2,
Lupe Fiasco|||City of the Year|||174|||3,Lupe Fiasco,City of the Year,"My city look pretty in the summer
6th grade, moved out to the hundreds
Prolly wouldn't have made it hangin' 'round my mama's
Harvey World where I made my come-up
Bishop was a BD, Dope claimed Lord
Cliqued all up, put it all on CD
Neutron don, but I prolly been a GD
God knows best, so he put me where he need me
Puttin' truth in all these rhymes
State tried to shut a nigga down, gave my nigga Chilly all that time
People think it came out of nowhere, it's all by design
They took away the chiefs and the streets lost their minds",Lupe Fiasco|||City of the Year|||174,3,
Lupe Fiasco|||City of the Year|||174|||4,Lupe Fiasco,City of the Year,"Turn up, let's get it
Turn up, life in the Windy City
Chiraq, Lupe, what up bro?
In the 'Go zone, in the 'Go zone",Lupe Fiasco|||City of the Year|||174,4,
Lupe Fiasco|||City of the Year|||174|||5,Lupe Fiasco,City of the Year,"Go hard or go home, we turnt up (we turnt up)
I'm from Chiraq
When we come around, we rush stuff (we rush stuff)
I gotta keep that
Cause when I come around, they act tough (they act tough)
Chi Lupe, I'm so hard, I'm burnt up
City of the year, that's my shit, I'm ridin' 'round in traffic
Cdai, he got the mop stick, ain't shit change, I ain't quit
Ain't shit change, I ain't switch, I'm just smart, tryna get rich
I'm so high, you in a ditch, I'ma get mine, Money Makin' Mitch
You talkin' shit, you don't exist, I can leave you lost in the mist
I'm Rondo, real as it gets, either with me or you against
<\Lyric>```",Lupe Fiasco|||City of the Year|||174,5,
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||0,Lupe Fiasco,#DopeFrancis (American Trap),"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> #DopeFrancis (American Trap) <\Song title>
<Lyric> 
God is dope, a hundred bricks
And Jesus is my connect, mane
God is dope, a hundred bricks
And Muhammad my connect, mane",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,0,
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||1,Lupe Fiasco,#DopeFrancis (American Trap),"I got these, I got these, I got that
If I rip it, nigga, I ain't coming back
I be stunting, but you know where I'm at
I can't leave out this American
Trap, trap, trap, trap, trap, trap
Great American
Rap, rap, rap, rap, rap, rap, rap, rap",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,1,
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||2,Lupe Fiasco,#DopeFrancis (American Trap),"D-O-P-E-B-O-Y
F-I-A-S-C-O sigh
L-U-P-E me oh my
Ba-ba-baby, we don't die
Live by multiples and nines
So if it's nine and all, that shining ball, I'm all of y'all combined
Crybaby, that never miss, I bawling all the time
What's the cause of all this crying?
I ain't falling, I ain't hurt
But the man upstairs just sent me a bunch of work
Cut it in the studio then rap it in a verse
So low so them popo, man, I catch it in the search
But I'm stupid, I'm so smart, I ain't have it in the first
Might stop at the right block, if I'm paperless I might not direct
God is dope, Jesus my connect",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,2,
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||3,Lupe Fiasco,#DopeFrancis (American Trap),"Speaking to that fire, preaching to that choir
Open up that C, G-O-D is my supplier
Once it's lost, cut it soft, amazing when I heard that
Double up this fishscale, maybe bring all of these birds back
Feathers
Birds are returning to enjoy all this lovely weather
Never say never, said it so that won't happen ever
Ever so clever, yes sir, I get more coals than Weber
He cold, he cold, he cold, that's just means I'm getting better
Ego, ego, ego -- three birds are those three letters
Stop it, I'm just trying to find a prophet
Like I'm trying to line my pockets
With those fine designer wallets full of cheddar
Jesus (Chees'is) - like a picture full of teeth'is
Preachers -- I pulpit like a Michael Vick
Bless - God is dope, Muhammad my connect",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,3,
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||4,Lupe Fiasco,#DopeFrancis (American Trap),"God is dope, a hundred bricks
God is dope, a hundred bricks",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,4,
Lupe Fiasco|||#DopeFrancis (American Trap)|||175|||5,Lupe Fiasco,#DopeFrancis (American Trap),"O-V-E-R-D-O-S-E everything I does
Noah got a boatload that got shit from up above
Gotta pick a side because they fight a war on drugs
Well, you can tell 'em cartel cause I'm riding with my plug
Riding dirty, call it bible study
And I pray you keep them pigs up out my way
Because we eating like Ramadan in the evening
So we gotta re-up like five times a day
And faith is like the keys to the kingdom
And the yayo for the halo, got my triple beam leanin'
And an M3 with a trunk full of what everybody fiendin'
And my rearview mirror cool, I see no daredevils or demons
So God is dope, I'm slinging
David with the bricks, I'm kingpin
Trying to make me miss, they atheist
God is dope, serving like it's '86
<\Lyric>```",Lupe Fiasco|||#DopeFrancis (American Trap)|||175,5,
Lupe Fiasco|||In the Event of Typhoon|||176|||0,Lupe Fiasco,In the Event of Typhoon,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> In the Event of Typhoon <\Song title>
<Lyric> 
Aloft all hands, strike the top-masts and belay
Yon angry setting sun and fierce-edged clouds
Declare the typhoon's coming
Before it sweeps your decks, throw overboard
The dead and dying ??ne'er heed their chains
Hope, hope, fallacious hope!
Where is thy market now?",Lupe Fiasco|||In the Event of Typhoon|||176,0,
Lupe Fiasco|||Twilight Zone|||177|||0,Lupe Fiasco,Twilight Zone,"```
<Artist name> Lupe Fiasco <\Artist>
<Song title> Twilight Zone <\Song title>
<Lyric> 
Uh, uh, uh, uh, 1-5 who's more crooked than One-Time?
Say 1-5 who's more crooked than One-Time?
Yeah, yeah check is my mic on? As I twilight zone?",Lupe Fiasco|||Twilight Zone|||177,0,
Lupe Fiasco|||Twilight Zone|||177|||1,Lupe Fiasco,Twilight Zone,"My mindstate rewinds wakes
And fast-forwards bullets makin'a B-line for my face
My mindstate
My mindstate",Lupe Fiasco|||Twilight Zone|||177,1,
Lupe Fiasco|||Twilight Zone|||177|||2,Lupe Fiasco,Twilight Zone,"My mindstate rewinds wakes
And fast-forwards bullets makin'a B-line for my face",Lupe Fiasco|||Twilight Zone|||177,2,
Lupe Fiasco|||Twilight Zone|||177|||3,Lupe Fiasco,Twilight Zone,"1-5 who's more crooked than One-Time?
Say 1-5 who's more crooked than One-Time?
Check it, is my mic on, as I twilight zone?",Lupe Fiasco|||Twilight Zone|||177,3,
Lupe Fiasco|||Twilight Zone|||177|||4,Lupe Fiasco,Twilight Zone,"My mindstate rewinds wakes
And fast-forwards bullets makin'a B-line for my face
Then they stop like Neo
Laugh at me throw some cash at me then fly pass me
But one ricochets off the wall to come back and ask me
Am I scared of him or the ""nigga that blast me""
Or maybe just the hammer that goes to be a hole in an innocent bystander
My eye's a camera my ear's a microphone
My mind is Pro Tools my head is a stool
Whats recorded in my dome gets reported when I zone
My mouth is a speaker I'm anchoring the misery
There's no friends the enemy of my enemy is my enemy
Beakers and test tubes full of memories
In my laboratory I create stories
Doze off then wake up surrounded by Forties
Wit Glocks tucked in they labels
And they caps is baseball hats
Playin poker at a table
Cigarettes massage they shoulders in belly tops showin off they navels
A dime sack side bets, a tech is runnin' for president
Jesus pieces walk around with niggas hangin' from they necks
Monopoly is playin' chess
I just picked up an obituary of a bullet proof vest
Put the headphone on my mouth speak into my ears
Yeah, microphone check, check, check, check, check, check
A pair of Air Forces told me Rims've been extinct for years
Been ethnic cleansed by Jersey's tryna take over the set
And Television is on deathrow for killing BET and MTV over a dice game
And paralyizing CNN by knifing him in the neck
I hear Clear Channel's been fightin' him in the rec
Who's in for givin' grape Kool-Aid laced with strychnine to mixtapes and arm robbin' cassettes
Dope told me Weed was a crack fiend but Crack told me that Dope was a base head
Hi-hats told police he was just a soldier he did what the Bass said
The Snare and the Kick didn't make it out alive
The Sample made it out with some money but he died in the ride
The 808 got caught wit some work (He ain't never comin' home)
So the MPC's and the MP3's is fightin over his turf
Sean Don just gave birth
But she's thinkin' bout leavin it on the doorstep of a church
Cristal can't have kids she plottin' to kidnap it that she orchestrated with a purse
But Gucci told Fendi and Fendi turned and around and told Henny
And Henny is Moets baby's father
But she tried it anyway disguised as a nurse
In the newspapers it says ""Hip-Hop called Rock n Roll racist""
The Six ripped the Five and the Maybach taped it
A Hundred dollar bill just signed a record deal
But he blew all his money on the Braceletes
And givin' the Gold Dollar a face lift
A Button Up just drove by in a 6-4 Impalla
All the Rolex's is hatin' you see the smirks on they faces
The Havatampas is defending the Dutchess they keep catchin cases
But the judge is a Swisha he just give em iBonds and community service with the Papers
So the Newport's is gettin mad at the ZigZags then out come the razors
See the Kool's is killers on the creep
Rush up on the Philly, leave his guts spillin on the street
Some Gold Grills burned down the building of some teeth
Some Sharpened Tooth Brushes is holding the trampoline cuz some children finna to leap
I just seen Rocawear rock Sean John to sleep with the same heat that Baby Phat carried
Sprint is pimpin Nextel she just gave head to a Black Berry
I heard she go two-ways
But he was skeetin on her face as it was beepin on my waist
This is the mind of Lupe
Just make sure my mic's on when I Twilight Zone, Zone, Zone, Zone
<\Lyric>```",Lupe Fiasco|||Twilight Zone|||177,4,
